收藏品名称,皮肤名称,品质,磨损区间,磨损,buff_goods_id,收藏品英文名称,品质代码,市场哈希名称,crate_id,price_buff
CS20 Case,AWP | 野火,隐秘级,0.01 ~ 0.7,崭新出厂,773715,CS20 Case,rarity_ancient_weapon,AWP | Wildfire,crate-4669,1117.99
裂空武器箱收藏品,MAG-7 | 北冥有鱼,受限级,0 ~ 1,略有磨损,781572,The Fracture Collection,rarity_mythical_weapon,MAG-7 | Monster Call,,6.24
裂空武器箱收藏品,MAG-7 | 北冥有鱼,受限级,0 ~ 1,久经沙场,781614,The Fracture Collection,rarity_mythical_weapon,MAG-7 | Monster Call,,2.83
裂空武器箱收藏品,MAG-7 | 北冥有鱼,受限级,0 ~ 1,破损不堪,781569,The Fracture Collection,rarity_mythical_weapon,MAG-7 | Monster Call,,2.44
裂空武器箱收藏品,MAG-7 | 北冥有鱼,受限级,0 ~ 1,战痕累累,781608,The Fracture Collection,rarity_mythical_weapon,MAG-7 | Monster Call,,2.25
裂空武器箱收藏品,MAG-7（StatTrak™） | 北冥有鱼,受限级,0 ~ 1,崭新出厂,781712,The Fracture Collection,rarity_mythical_weapon,StatTrak™ MAG-7 | Monster Call,,40.0
裂空武器箱收藏品,MAG-7（StatTrak™） | 北冥有鱼,受限级,0 ~ 1,略有磨损,781570,The Fracture Collection,rarity_mythical_weapon,StatTrak™ MAG-7 | Monster Call,,11.07
裂空武器箱收藏品,MAG-7（StatTrak™） | 北冥有鱼,受限级,0 ~ 1,久经沙场,781632,The Fracture Collection,rarity_mythical_weapon,StatTrak™ MAG-7 | Monster Call,,4.8
裂空武器箱收藏品,MAG-7（StatTrak™） | 北冥有鱼,受限级,0 ~ 1,破损不堪,781624,The Fracture Collection,rarity_mythical_weapon,StatTrak™ MAG-7 | Monster Call,,3.66
裂空武器箱收藏品,MAG-7（StatTrak™） | 北冥有鱼,受限级,0 ~ 1,战痕累累,781645,The Fracture Collection,rarity_mythical_weapon,StatTrak™ MAG-7 | Monster Call,,3.5
裂空武器箱收藏品,MP5-SD | 猛烈冲锋,受限级,0 ~ 0.8,崭新出厂,781636,The Fracture Collection,rarity_mythical_weapon,MP5-SD | Kitbash,,15.2
裂空武器箱收藏品,MP5-SD | 猛烈冲锋,受限级,0 ~ 0.8,略有磨损,781594,The Fracture Collection,rarity_mythical_weapon,MP5-SD | Kitbash,,4.57
裂空武器箱收藏品,MP5-SD | 猛烈冲锋,受限级,0 ~ 0.8,久经沙场,781568,The Fracture Collection,rarity_mythical_weapon,MP5-SD | Kitbash,,2.49
裂空武器箱收藏品,MP5-SD | 猛烈冲锋,受限级,0 ~ 0.8,破损不堪,781676,The Fracture Collection,rarity_mythical_weapon,MP5-SD | Kitbash,,2.37
裂空武器箱收藏品,MP5-SD | 猛烈冲锋,受限级,0 ~ 0.8,战痕累累,781637,The Fracture Collection,rarity_mythical_weapon,MP5-SD | Kitbash,,2.24
裂空武器箱收藏品,MP5-SD（StatTrak™） | 猛烈冲锋,受限级,0 ~ 0.8,崭新出厂,781707,The Fracture Collection,rarity_mythical_weapon,StatTrak™ MP5-SD | Kitbash,,17.45
裂空武器箱收藏品,MP5-SD（StatTrak™） | 猛烈冲锋,受限级,0 ~ 0.8,略有磨损,781583,The Fracture Collection,rarity_mythical_weapon,StatTrak™ MP5-SD | Kitbash,,7.0
裂空武器箱收藏品,MP5-SD（StatTrak™） | 猛烈冲锋,受限级,0 ~ 0.8,久经沙场,781571,The Fracture Collection,rarity_mythical_weapon,StatTrak™ MP5-SD | Kitbash,,3.5
裂空武器箱收藏品,MP5-SD（StatTrak™） | 猛烈冲锋,受限级,0 ~ 0.8,破损不堪,781705,The Fracture Collection,rarity_mythical_weapon,StatTrak™ MP5-SD | Kitbash,,5.4
裂空武器箱收藏品,MP5-SD（StatTrak™） | 猛烈冲锋,受限级,0 ~ 0.8,战痕累累,781709,The Fracture Collection,rarity_mythical_weapon,StatTrak™ MP5-SD | Kitbash,,3.48
裂空武器箱收藏品,P2000 | 盘根错节,军规级,0 ~ 1,崭新出厂,781642,The Fracture Collection,rarity_rare_weapon,P2000 | Gnarled,,8.0
裂空武器箱收藏品,P2000 | 盘根错节,军规级,0 ~ 1,略有磨损,781556,The Fracture Collection,rarity_rare_weapon,P2000 | Gnarled,,1.04
裂空武器箱收藏品,P2000 | 盘根错节,军规级,0 ~ 1,久经沙场,781540,The Fracture Collection,rarity_rare_weapon,P2000 | Gnarled,,0.42
裂空武器箱收藏品,P2000 | 盘根错节,军规级,0 ~ 1,破损不堪,781581,The Fracture Collection,rarity_rare_weapon,P2000 | Gnarled,,0.3
裂空武器箱收藏品,P2000 | 盘根错节,军规级,0 ~ 1,战痕累累,781558,The Fracture Collection,rarity_rare_weapon,P2000 | Gnarled,,0.32
裂空武器箱收藏品,P2000（StatTrak™） | 盘根错节,军规级,0 ~ 1,崭新出厂,781625,The Fracture Collection,rarity_rare_weapon,StatTrak™ P2000 | Gnarled,,6.93
裂空武器箱收藏品,P2000（StatTrak™） | 盘根错节,军规级,0 ~ 1,略有磨损,781622,The Fracture Collection,rarity_rare_weapon,StatTrak™ P2000 | Gnarled,,1.24
裂空武器箱收藏品,P2000（StatTrak™） | 盘根错节,军规级,0 ~ 1,久经沙场,781575,The Fracture Collection,rarity_rare_weapon,StatTrak™ P2000 | Gnarled,,0.59
裂空武器箱收藏品,P2000（StatTrak™） | 盘根错节,军规级,0 ~ 1,破损不堪,781648,The Fracture Collection,rarity_rare_weapon,StatTrak™ P2000 | Gnarled,,0.51
裂空武器箱收藏品,P2000（StatTrak™） | 盘根错节,军规级,0 ~ 1,战痕累累,781664,The Fracture Collection,rarity_rare_weapon,StatTrak™ P2000 | Gnarled,,0.52
裂空武器箱收藏品,P250 | 卡带,军规级,0 ~ 0.6,崭新出厂,781536,The Fracture Collection,rarity_rare_weapon,P250 | Cassette,,3.15
裂空武器箱收藏品,P250 | 卡带,军规级,0 ~ 0.6,略有磨损,781557,The Fracture Collection,rarity_rare_weapon,P250 | Cassette,,0.91
裂空武器箱收藏品,P250 | 卡带,军规级,0 ~ 0.6,久经沙场,781544,The Fracture Collection,rarity_rare_weapon,P250 | Cassette,,0.49
裂空武器箱收藏品,P250 | 卡带,军规级,0 ~ 0.6,破损不堪,781566,The Fracture Collection,rarity_rare_weapon,P250 | Cassette,,0.65
裂空武器箱收藏品,P250 | 卡带,军规级,0 ~ 0.6,战痕累累,781602,The Fracture Collection,rarity_rare_weapon,P250 | Cassette,,0.43
裂空武器箱收藏品,P250（StatTrak™） | 卡带,军规级,0 ~ 0.6,崭新出厂,781638,The Fracture Collection,rarity_rare_weapon,StatTrak™ P250 | Cassette,,4.28
裂空武器箱收藏品,P250（StatTrak™） | 卡带,军规级,0 ~ 0.6,略有磨损,781661,The Fracture Collection,rarity_rare_weapon,StatTrak™ P250 | Cassette,,1.68
裂空武器箱收藏品,P250（StatTrak™） | 卡带,军规级,0 ~ 0.6,久经沙场,781609,The Fracture Collection,rarity_rare_weapon,StatTrak™ P250 | Cassette,,0.59
裂空武器箱收藏品,P250（StatTrak™） | 卡带,军规级,0 ~ 0.6,破损不堪,781680,The Fracture Collection,rarity_rare_weapon,StatTrak™ P250 | Cassette,,0.98
裂空武器箱收藏品,P250（StatTrak™） | 卡带,军规级,0 ~ 0.6,战痕累累,781599,The Fracture Collection,rarity_rare_weapon,StatTrak™ P250 | Cassette,,0.76
裂空武器箱收藏品,P90 | 集装箱,军规级,0 ~ 1,崭新出厂,781588,The Fracture Collection,rarity_rare_weapon,P90 | Freight,,5.2
裂空武器箱收藏品,P90 | 集装箱,军规级,0 ~ 1,略有磨损,781561,The Fracture Collection,rarity_rare_weapon,P90 | Freight,,0.99
裂空武器箱收藏品,P90 | 集装箱,军规级,0 ~ 1,久经沙场,781538,The Fracture Collection,rarity_rare_weapon,P90 | Freight,,0.4
裂空武器箱收藏品,P90 | 集装箱,军规级,0 ~ 1,破损不堪,781562,The Fracture Collection,rarity_rare_weapon,P90 | Freight,,0.3
裂空武器箱收藏品,P90 | 集装箱,军规级,0 ~ 1,战痕累累,781585,The Fracture Collection,rarity_rare_weapon,P90 | Freight,,0.32
裂空武器箱收藏品,P90（StatTrak™） | 集装箱,军规级,0 ~ 1,崭新出厂,781623,The Fracture Collection,rarity_rare_weapon,StatTrak™ P90 | Freight,,5.29
裂空武器箱收藏品,P90（StatTrak™） | 集装箱,军规级,0 ~ 1,略有磨损,781685,The Fracture Collection,rarity_rare_weapon,StatTrak™ P90 | Freight,,1.47
裂空武器箱收藏品,P90（StatTrak™） | 集装箱,军规级,0 ~ 1,久经沙场,781679,The Fracture Collection,rarity_rare_weapon,StatTrak™ P90 | Freight,,0.53
裂空武器箱收藏品,P90（StatTrak™） | 集装箱,军规级,0 ~ 1,破损不堪,781662,The Fracture Collection,rarity_rare_weapon,StatTrak™ P90 | Freight,,0.4
裂空武器箱收藏品,P90（StatTrak™） | 集装箱,军规级,0 ~ 1,战痕累累,781668,The Fracture Collection,rarity_rare_weapon,StatTrak™ P90 | Freight,,0.5
裂空武器箱收藏品,PP-野牛 | 神秘碑文,军规级,0 ~ 1,崭新出厂,781601,The Fracture Collection,rarity_rare_weapon,PP-Bizon | Runic,,5.29
裂空武器箱收藏品,PP-野牛 | 神秘碑文,军规级,0 ~ 1,略有磨损,781587,The Fracture Collection,rarity_rare_weapon,PP-Bizon | Runic,,1.04
裂空武器箱收藏品,PP-野牛 | 神秘碑文,军规级,0 ~ 1,久经沙场,781537,The Fracture Collection,rarity_rare_weapon,PP-Bizon | Runic,,0.41
裂空武器箱收藏品,PP-野牛 | 神秘碑文,军规级,0 ~ 1,破损不堪,781576,The Fracture Collection,rarity_rare_weapon,PP-Bizon | Runic,,0.34
裂空武器箱收藏品,PP-野牛 | 神秘碑文,军规级,0 ~ 1,战痕累累,781545,The Fracture Collection,rarity_rare_weapon,PP-Bizon | Runic,,0.32
裂空武器箱收藏品,PP-野牛（StatTrak™） | 神秘碑文,军规级,0 ~ 1,崭新出厂,781688,The Fracture Collection,rarity_rare_weapon,StatTrak™ PP-Bizon | Runic,,7.11
裂空武器箱收藏品,PP-野牛（StatTrak™） | 神秘碑文,军规级,0 ~ 1,略有磨损,781595,The Fracture Collection,rarity_rare_weapon,StatTrak™ PP-Bizon | Runic,,1.29
裂空武器箱收藏品,PP-野牛（StatTrak™） | 神秘碑文,军规级,0 ~ 1,久经沙场,781586,The Fracture Collection,rarity_rare_weapon,StatTrak™ PP-Bizon | Runic,,0.67
裂空武器箱收藏品,PP-野牛（StatTrak™） | 神秘碑文,军规级,0 ~ 1,破损不堪,781654,The Fracture Collection,rarity_rare_weapon,StatTrak™ PP-Bizon | Runic,,0.49
裂空武器箱收藏品,PP-野牛（StatTrak™） | 神秘碑文,军规级,0 ~ 1,战痕累累,781667,The Fracture Collection,rarity_rare_weapon,StatTrak™ PP-Bizon | Runic,,0.48
裂空武器箱收藏品,SG 553 | 锈蚀之刃,军规级,0 ~ 0.7,崭新出厂,781555,The Fracture Collection,rarity_rare_weapon,SG 553 | Ol' Rusty,,2.29
裂空武器箱收藏品,SG 553 | 锈蚀之刃,军规级,0 ~ 0.7,略有磨损,781539,The Fracture Collection,rarity_rare_weapon,SG 553 | Ol' Rusty,,0.81
裂空武器箱收藏品,SG 553 | 锈蚀之刃,军规级,0 ~ 0.7,久经沙场,781546,The Fracture Collection,rarity_rare_weapon,SG 553 | Ol' Rusty,,0.37
裂空武器箱收藏品,SG 553 | 锈蚀之刃,军规级,0 ~ 0.7,破损不堪,781681,The Fracture Collection,rarity_rare_weapon,SG 553 | Ol' Rusty,,0.34
裂空武器箱收藏品,SG 553 | 锈蚀之刃,军规级,0 ~ 0.7,战痕累累,781550,The Fracture Collection,rarity_rare_weapon,SG 553 | Ol' Rusty,,0.3
裂空武器箱收藏品,SG 553（StatTrak™） | 锈蚀之刃,军规级,0 ~ 0.7,崭新出厂,781647,The Fracture Collection,rarity_rare_weapon,StatTrak™ SG 553 | Ol' Rusty,,2.82
裂空武器箱收藏品,SG 553（StatTrak™） | 锈蚀之刃,军规级,0 ~ 0.7,略有磨损,781659,The Fracture Collection,rarity_rare_weapon,StatTrak™ SG 553 | Ol' Rusty,,0.94
裂空武器箱收藏品,SG 553（StatTrak™） | 锈蚀之刃,军规级,0 ~ 0.7,久经沙场,781603,The Fracture Collection,rarity_rare_weapon,StatTrak™ SG 553 | Ol' Rusty,,0.52
裂空武器箱收藏品,SG 553（StatTrak™） | 锈蚀之刃,军规级,0 ~ 0.7,破损不堪,781696,The Fracture Collection,rarity_rare_weapon,StatTrak™ SG 553 | Ol' Rusty,,0.49
裂空武器箱收藏品,SG 553（StatTrak™） | 锈蚀之刃,军规级,0 ~ 0.7,战痕累累,781593,The Fracture Collection,rarity_rare_weapon,StatTrak™ SG 553 | Ol' Rusty,,0.52
裂空武器箱收藏品,SSG 08 | 主机001,军规级,0 ~ 1,崭新出厂,781657,The Fracture Collection,rarity_rare_weapon,SSG 08 | Mainframe 001,,5.19
裂空武器箱收藏品,SSG 08 | 主机001,军规级,0 ~ 1,略有磨损,781553,The Fracture Collection,rarity_rare_weapon,SSG 08 | Mainframe 001,,1.01
裂空武器箱收藏品,SSG 08 | 主机001,军规级,0 ~ 1,久经沙场,781554,The Fracture Collection,rarity_rare_weapon,SSG 08 | Mainframe 001,,0.47
裂空武器箱收藏品,SSG 08 | 主机001,军规级,0 ~ 1,破损不堪,781548,The Fracture Collection,rarity_rare_weapon,SSG 08 | Mainframe 001,,0.32
裂空武器箱收藏品,SSG 08 | 主机001,军规级,0 ~ 1,战痕累累,781580,The Fracture Collection,rarity_rare_weapon,SSG 08 | Mainframe 001,,0.31
裂空武器箱收藏品,SSG 08（StatTrak™） | 主机001,军规级,0 ~ 1,崭新出厂,781621,The Fracture Collection,rarity_rare_weapon,StatTrak™ SSG 08 | Mainframe 001,,7.92
裂空武器箱收藏品,SSG 08（StatTrak™） | 主机001,军规级,0 ~ 1,略有磨损,781552,The Fracture Collection,rarity_rare_weapon,StatTrak™ SSG 08 | Mainframe 001,,1.45
裂空武器箱收藏品,SSG 08（StatTrak™） | 主机001,军规级,0 ~ 1,久经沙场,781655,The Fracture Collection,rarity_rare_weapon,StatTrak™ SSG 08 | Mainframe 001,,0.71
裂空武器箱收藏品,SSG 08（StatTrak™） | 主机001,军规级,0 ~ 1,破损不堪,781640,The Fracture Collection,rarity_rare_weapon,StatTrak™ SSG 08 | Mainframe 001,,0.46
裂空武器箱收藏品,SSG 08（StatTrak™） | 主机001,军规级,0 ~ 1,战痕累累,781663,The Fracture Collection,rarity_rare_weapon,StatTrak™ SSG 08 | Mainframe 001,,0.43
裂空武器箱收藏品,Tec-9 | 兄弟连,受限级,0 ~ 1,崭新出厂,781616,The Fracture Collection,rarity_mythical_weapon,Tec-9 | Brother,,64.57
裂空武器箱收藏品,Tec-9 | 兄弟连,受限级,0 ~ 1,略有磨损,781605,The Fracture Collection,rarity_mythical_weapon,Tec-9 | Brother,,5.28
裂空武器箱收藏品,Tec-9 | 兄弟连,受限级,0 ~ 1,久经沙场,781567,The Fracture Collection,rarity_mythical_weapon,Tec-9 | Brother,,2.71
裂空武器箱收藏品,Tec-9 | 兄弟连,受限级,0 ~ 1,破损不堪,781620,The Fracture Collection,rarity_mythical_weapon,Tec-9 | Brother,,2.48
裂空武器箱收藏品,Tec-9 | 兄弟连,受限级,0 ~ 1,战痕累累,781563,The Fracture Collection,rarity_mythical_weapon,Tec-9 | Brother,,2.28
裂空武器箱收藏品,Tec-9（StatTrak™） | 兄弟连,受限级,0 ~ 1,崭新出厂,781699,The Fracture Collection,rarity_mythical_weapon,StatTrak™ Tec-9 | Brother,,31.0
裂空武器箱收藏品,Tec-9（StatTrak™） | 兄弟连,受限级,0 ~ 1,略有磨损,781635,The Fracture Collection,rarity_mythical_weapon,StatTrak™ Tec-9 | Brother,,7.97
裂空武器箱收藏品,Tec-9（StatTrak™） | 兄弟连,受限级,0 ~ 1,久经沙场,781582,The Fracture Collection,rarity_mythical_weapon,StatTrak™ Tec-9 | Brother,,3.7
裂空武器箱收藏品,Tec-9（StatTrak™） | 兄弟连,受限级,0 ~ 1,破损不堪,781535,The Fracture Collection,rarity_mythical_weapon,StatTrak™ Tec-9 | Brother,,3.5
裂空武器箱收藏品,Tec-9（StatTrak™） | 兄弟连,受限级,0 ~ 1,战痕累累,781684,The Fracture Collection,rarity_mythical_weapon,StatTrak™ Tec-9 | Brother,,3.48
裂空武器箱收藏品,XM1014 | 埋葬之影,保密级,0 ~ 0.5,崭新出厂,781629,The Fracture Collection,rarity_legendary_weapon,XM1014 | Entombed,,41.98
裂空武器箱收藏品,XM1014 | 埋葬之影,保密级,0 ~ 0.5,略有磨损,781643,The Fracture Collection,rarity_legendary_weapon,XM1014 | Entombed,,27.85
裂空武器箱收藏品,XM1014 | 埋葬之影,保密级,0 ~ 0.5,久经沙场,781604,The Fracture Collection,rarity_legendary_weapon,XM1014 | Entombed,,24.78
裂空武器箱收藏品,XM1014 | 埋葬之影,保密级,0 ~ 0.5,破损不堪,781669,The Fracture Collection,rarity_legendary_weapon,XM1014 | Entombed,,22.88
裂空武器箱收藏品,XM1014 | 埋葬之影,保密级,0 ~ 0.5,战痕累累,781678,The Fracture Collection,rarity_legendary_weapon,XM1014 | Entombed,,23.38
裂空武器箱收藏品,XM1014（StatTrak™） | 埋葬之影,保密级,0 ~ 0.5,崭新出厂,781710,The Fracture Collection,rarity_legendary_weapon,StatTrak™ XM1014 | Entombed,,69.66
裂空武器箱收藏品,XM1014（StatTrak™） | 埋葬之影,保密级,0 ~ 0.5,略有磨损,781672,The Fracture Collection,rarity_legendary_weapon,StatTrak™ XM1014 | Entombed,,39.9
裂空武器箱收藏品,XM1014（StatTrak™） | 埋葬之影,保密级,0 ~ 0.5,久经沙场,781674,The Fracture Collection,rarity_legendary_weapon,StatTrak™ XM1014 | Entombed,,31.0
裂空武器箱收藏品,XM1014（StatTrak™） | 埋葬之影,保密级,0 ~ 0.5,破损不堪,781704,The Fracture Collection,rarity_legendary_weapon,StatTrak™ XM1014 | Entombed,,31.84
裂空武器箱收藏品,XM1014（StatTrak™） | 埋葬之影,保密级,0 ~ 0.5,战痕累累,781700,The Fracture Collection,rarity_legendary_weapon,StatTrak™ XM1014 | Entombed,,32.39
裂空武器箱收藏品,内格夫 | 飞羽,军规级,0 ~ 0.79,崭新出厂,781626,The Fracture Collection,rarity_rare_weapon,Negev | Ultralight,,2.52
裂空武器箱收藏品,内格夫 | 飞羽,军规级,0 ~ 0.79,略有磨损,781579,The Fracture Collection,rarity_rare_weapon,Negev | Ultralight,,0.84
裂空武器箱收藏品,内格夫 | 飞羽,军规级,0 ~ 0.79,久经沙场,781543,The Fracture Collection,rarity_rare_weapon,Negev | Ultralight,,0.42
裂空武器箱收藏品,内格夫 | 飞羽,军规级,0 ~ 0.79,破损不堪,781542,The Fracture Collection,rarity_rare_weapon,Negev | Ultralight,,0.36
裂空武器箱收藏品,内格夫 | 飞羽,军规级,0 ~ 0.79,战痕累累,781565,The Fracture Collection,rarity_rare_weapon,Negev | Ultralight,,0.34
裂空武器箱收藏品,内格夫（StatTrak™） | 飞羽,军规级,0 ~ 0.79,崭新出厂,781634,The Fracture Collection,rarity_rare_weapon,StatTrak™ Negev | Ultralight,,3.5
裂空武器箱收藏品,内格夫（StatTrak™） | 飞羽,军规级,0 ~ 0.79,略有磨损,781613,The Fracture Collection,rarity_rare_weapon,StatTrak™ Negev | Ultralight,,1.11
裂空武器箱收藏品,内格夫（StatTrak™） | 飞羽,军规级,0 ~ 0.79,久经沙场,781574,The Fracture Collection,rarity_rare_weapon,StatTrak™ Negev | Ultralight,,0.4
裂空武器箱收藏品,内格夫（StatTrak™） | 飞羽,军规级,0 ~ 0.79,破损不堪,781641,The Fracture Collection,rarity_rare_weapon,StatTrak™ Negev | Ultralight,,0.65
裂空武器箱收藏品,内格夫（StatTrak™） | 飞羽,军规级,0 ~ 0.79,战痕累累,781617,The Fracture Collection,rarity_rare_weapon,StatTrak™ Negev | Ultralight,,0.43
裂空武器箱收藏品,加利尔AR | 凤凰商号,受限级,0 ~ 0.8,崭新出厂,781596,The Fracture Collection,rarity_mythical_weapon,Galil AR | Connexion,,23.39
裂空武器箱收藏品,加利尔AR | 凤凰商号,受限级,0 ~ 0.8,略有磨损,781612,The Fracture Collection,rarity_mythical_weapon,Galil AR | Connexion,,4.84
裂空武器箱收藏品,加利尔AR | 凤凰商号,受限级,0 ~ 0.8,久经沙场,781577,The Fracture Collection,rarity_mythical_weapon,Galil AR | Connexion,,2.5
裂空武器箱收藏品,加利尔AR | 凤凰商号,受限级,0 ~ 0.8,破损不堪,781687,The Fracture Collection,rarity_mythical_weapon,Galil AR | Connexion,,2.78
裂空武器箱收藏品,加利尔AR | 凤凰商号,受限级,0 ~ 0.8,战痕累累,781633,The Fracture Collection,rarity_mythical_weapon,Galil AR | Connexion,,2.19
裂空武器箱收藏品,加利尔AR（StatTrak™） | 凤凰商号,受限级,0 ~ 0.8,崭新出厂,781695,The Fracture Collection,rarity_mythical_weapon,StatTrak™ Galil AR | Connexion,,22.46
裂空武器箱收藏品,加利尔AR（StatTrak™） | 凤凰商号,受限级,0 ~ 0.8,略有磨损,781600,The Fracture Collection,rarity_mythical_weapon,StatTrak™ Galil AR | Connexion,,8.75
裂空武器箱收藏品,加利尔AR（StatTrak™） | 凤凰商号,受限级,0 ~ 0.8,久经沙场,781665,The Fracture Collection,rarity_mythical_weapon,StatTrak™ Galil AR | Connexion,,3.81
裂空武器箱收藏品,加利尔AR（StatTrak™） | 凤凰商号,受限级,0 ~ 0.8,破损不堪,781698,The Fracture Collection,rarity_mythical_weapon,StatTrak™ Galil AR | Connexion,,4.4
裂空武器箱收藏品,加利尔AR（StatTrak™） | 凤凰商号,受限级,0 ~ 0.8,战痕累累,781652,The Fracture Collection,rarity_mythical_weapon,StatTrak™ Galil AR | Connexion,,3.78
裂空武器箱收藏品,格洛克18型 | 摩登时代,保密级,0 ~ 0.75,崭新出厂,781610,The Fracture Collection,rarity_legendary_weapon,Glock-18 | Vogue,,103.88
裂空武器箱收藏品,格洛克18型 | 摩登时代,保密级,0 ~ 0.75,略有磨损,781591,The Fracture Collection,rarity_legendary_weapon,Glock-18 | Vogue,,38.52
裂空武器箱收藏品,格洛克18型 | 摩登时代,保密级,0 ~ 0.75,久经沙场,781541,The Fracture Collection,rarity_legendary_weapon,Glock-18 | Vogue,,25.3
裂空武器箱收藏品,格洛克18型 | 摩登时代,保密级,0 ~ 0.75,破损不堪,781711,The Fracture Collection,rarity_legendary_weapon,Glock-18 | Vogue,,24.95
裂空武器箱收藏品,格洛克18型 | 摩登时代,保密级,0 ~ 0.75,战痕累累,781653,The Fracture Collection,rarity_legendary_weapon,Glock-18 | Vogue,,22.08
裂空武器箱收藏品,格洛克18型（StatTrak™） | 摩登时代,保密级,0 ~ 0.75,崭新出厂,781706,The Fracture Collection,rarity_legendary_weapon,StatTrak™ Glock-18 | Vogue,,153.1
裂空武器箱收藏品,格洛克18型（StatTrak™） | 摩登时代,保密级,0 ~ 0.75,略有磨损,781673,The Fracture Collection,rarity_legendary_weapon,StatTrak™ Glock-18 | Vogue,,71.0
裂空武器箱收藏品,格洛克18型（StatTrak™） | 摩登时代,保密级,0 ~ 0.75,久经沙场,781639,The Fracture Collection,rarity_legendary_weapon,StatTrak™ Glock-18 | Vogue,,38.7
裂空武器箱收藏品,格洛克18型（StatTrak™） | 摩登时代,保密级,0 ~ 0.75,破损不堪,781715,The Fracture Collection,rarity_legendary_weapon,StatTrak™ Glock-18 | Vogue,,43.0
裂空武器箱收藏品,格洛克18型（StatTrak™） | 摩登时代,保密级,0 ~ 0.75,战痕累累,781714,The Fracture Collection,rarity_legendary_weapon,StatTrak™ Glock-18 | Vogue,,38.79
画廊收藏品,AK-47 | 局外人,保密级,0 ~ 0.9,崭新出厂,968205,The Gallery Collection,rarity_legendary_weapon,AK-47 | The Outsiders,,602.0
画廊收藏品,AK-47 | 局外人,保密级,0 ~ 0.9,略有磨损,968072,The Gallery Collection,rarity_legendary_weapon,AK-47 | The Outsiders,,90.7
画廊收藏品,AK-47 | 局外人,保密级,0 ~ 0.9,久经沙场,968167,The Gallery Collection,rarity_legendary_weapon,AK-47 | The Outsiders,,43.15
画廊收藏品,AK-47 | 局外人,保密级,0 ~ 0.9,破损不堪,967937,The Gallery Collection,rarity_legendary_weapon,AK-47 | The Outsiders,,39.89
画廊收藏品,AK-47 | 局外人,保密级,0 ~ 0.9,战痕累累,968219,The Gallery Collection,rarity_legendary_weapon,AK-47 | The Outsiders,,35.89
画廊收藏品,AK-47（StatTrak™） | 局外人,保密级,0 ~ 0.9,崭新出厂,968389,The Gallery Collection,rarity_legendary_weapon,StatTrak™ AK-47 | The Outsiders,,566.99
画廊收藏品,AK-47（StatTrak™） | 局外人,保密级,0 ~ 0.9,略有磨损,968390,The Gallery Collection,rarity_legendary_weapon,StatTrak™ AK-47 | The Outsiders,,198.96
画廊收藏品,AK-47（StatTrak™） | 局外人,保密级,0 ~ 0.9,久经沙场,968393,The Gallery Collection,rarity_legendary_weapon,StatTrak™ AK-47 | The Outsiders,,105.28
画廊收藏品,AK-47（StatTrak™） | 局外人,保密级,0 ~ 0.9,破损不堪,968435,The Gallery Collection,rarity_legendary_weapon,StatTrak™ AK-47 | The Outsiders,,112.7
画廊收藏品,AK-47（StatTrak™） | 局外人,保密级,0 ~ 0.9,战痕累累,968380,The Gallery Collection,rarity_legendary_weapon,StatTrak™ AK-47 | The Outsiders,,105.65
画廊收藏品,AUG | 豪华装饰,军规级,0 ~ 0.9,崭新出厂,968209,The Gallery Collection,rarity_rare_weapon,AUG | Luxe Trim,,85.0
画廊收藏品,AUG | 豪华装饰,军规级,0 ~ 0.9,略有磨损,968143,The Gallery Collection,rarity_rare_weapon,AUG | Luxe Trim,,2.8
画廊收藏品,AUG | 豪华装饰,军规级,0 ~ 0.9,久经沙场,967994,The Gallery Collection,rarity_rare_weapon,AUG | Luxe Trim,,1.46
画廊收藏品,AUG | 豪华装饰,军规级,0 ~ 0.9,破损不堪,968055,The Gallery Collection,rarity_rare_weapon,AUG | Luxe Trim,,1.05
画廊收藏品,AUG | 豪华装饰,军规级,0 ~ 0.9,战痕累累,968190,The Gallery Collection,rarity_rare_weapon,AUG | Luxe Trim,,1.3
画廊收藏品,AUG（StatTrak™） | 豪华装饰,军规级,0 ~ 0.9,崭新出厂,968440,The Gallery Collection,rarity_rare_weapon,StatTrak™ AUG | Luxe Trim,,29.37
画廊收藏品,AUG（StatTrak™） | 豪华装饰,军规级,0 ~ 0.9,略有磨损,968127,The Gallery Collection,rarity_rare_weapon,StatTrak™ AUG | Luxe Trim,,5.9
画廊收藏品,AUG（StatTrak™） | 豪华装饰,军规级,0 ~ 0.9,久经沙场,968242,The Gallery Collection,rarity_rare_weapon,StatTrak™ AUG | Luxe Trim,,1.82
画廊收藏品,AUG（StatTrak™） | 豪华装饰,军规级,0 ~ 0.9,破损不堪,968344,The Gallery Collection,rarity_rare_weapon,StatTrak™ AUG | Luxe Trim,,2.0
画廊收藏品,AUG（StatTrak™） | 豪华装饰,军规级,0 ~ 0.9,战痕累累,968364,The Gallery Collection,rarity_rare_weapon,StatTrak™ AUG | Luxe Trim,,1.45
画廊收藏品,M249 | 催眠术,军规级,0 ~ 1,崭新出厂,968333,The Gallery Collection,rarity_rare_weapon,M249 | Hypnosis,,12.75
画廊收藏品,M249 | 催眠术,军规级,0 ~ 1,略有磨损,967963,The Gallery Collection,rarity_rare_weapon,M249 | Hypnosis,,2.3
