收藏品名称,皮肤名称,品质,磨损区间,磨损,buff_goods_id,收藏品英文名称,品质代码,市场哈希名称,crate_id,price_buff
CS20 Case,AWP | 野火,隐秘级,0.01 ~ 0.7,崭新出厂,773715,CS20 Case,rarity_ancient_weapon,AWP | Wildfire,crate-4669,999.5
千瓦收藏品,MP7（StatTrak™） | 笑一个,受限级,0 ~ 1,久经沙场,956499,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ MP7 | Just Smile,,5.06
千瓦收藏品,MP7（StatTrak™） | 笑一个,受限级,0 ~ 1,破损不堪,956580,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ MP7 | Just Smile,,4.6
千瓦收藏品,MP7（StatTrak™） | 笑一个,受限级,0 ~ 1,战痕累累,956627,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ MP7 | Just Smile,,4.42
千瓦收藏品,SSG 08 | 灾难,军规级,0 ~ 1,崭新出厂,956500,The Kilowatt Collection,rarity_rare_weapon,SSG 08 | Dezastre,,3.69
千瓦收藏品,SSG 08 | 灾难,军规级,0 ~ 1,略有磨损,956481,The Kilowatt Collection,rarity_rare_weapon,SSG 08 | Dezastre,,0.93
千瓦收藏品,SSG 08 | 灾难,军规级,0 ~ 1,久经沙场,956474,The Kilowatt Collection,rarity_rare_weapon,SSG 08 | Dezastre,,0.66
千瓦收藏品,SSG 08 | 灾难,军规级,0 ~ 1,破损不堪,956498,The Kilowatt Collection,rarity_rare_weapon,SSG 08 | Dezastre,,0.32
千瓦收藏品,SSG 08 | 灾难,军规级,0 ~ 1,战痕累累,956470,The Kilowatt Collection,rarity_rare_weapon,SSG 08 | Dezastre,,0.32
千瓦收藏品,SSG 08（StatTrak™） | 灾难,军规级,0 ~ 1,崭新出厂,956650,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ SSG 08 | Dezastre,,6.09
千瓦收藏品,SSG 08（StatTrak™） | 灾难,军规级,0 ~ 1,略有磨损,956566,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ SSG 08 | Dezastre,,1.5
千瓦收藏品,SSG 08（StatTrak™） | 灾难,军规级,0 ~ 1,久经沙场,956568,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ SSG 08 | Dezastre,,0.74
千瓦收藏品,SSG 08（StatTrak™） | 灾难,军规级,0 ~ 1,破损不堪,956538,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ SSG 08 | Dezastre,,0.59
千瓦收藏品,SSG 08（StatTrak™） | 灾难,军规级,0 ~ 1,战痕累累,956584,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ SSG 08 | Dezastre,,0.46
千瓦收藏品,Tec-9 | 渣渣,军规级,0 ~ 0.9,崭新出厂,956533,The Kilowatt Collection,rarity_rare_weapon,Tec-9 | Slag,,3.93
千瓦收藏品,Tec-9 | 渣渣,军规级,0 ~ 0.9,略有磨损,956483,The Kilowatt Collection,rarity_rare_weapon,Tec-9 | Slag,,0.75
千瓦收藏品,Tec-9 | 渣渣,军规级,0 ~ 0.9,久经沙场,956465,The Kilowatt Collection,rarity_rare_weapon,Tec-9 | Slag,,0.43
千瓦收藏品,Tec-9 | 渣渣,军规级,0 ~ 0.9,破损不堪,956564,The Kilowatt Collection,rarity_rare_weapon,Tec-9 | Slag,,0.32
千瓦收藏品,Tec-9 | 渣渣,军规级,0 ~ 0.9,战痕累累,956515,The Kilowatt Collection,rarity_rare_weapon,Tec-9 | Slag,,0.34
千瓦收藏品,Tec-9（StatTrak™） | 渣渣,军规级,0 ~ 0.9,崭新出厂,956637,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Tec-9 | Slag,,5.55
千瓦收藏品,Tec-9（StatTrak™） | 渣渣,军规级,0 ~ 0.9,略有磨损,956539,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Tec-9 | Slag,,1.28
千瓦收藏品,Tec-9（StatTrak™） | 渣渣,军规级,0 ~ 0.9,久经沙场,956504,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Tec-9 | Slag,,0.59
千瓦收藏品,Tec-9（StatTrak™） | 渣渣,军规级,0 ~ 0.9,破损不堪,956542,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Tec-9 | Slag,,0.67
千瓦收藏品,Tec-9（StatTrak™） | 渣渣,军规级,0 ~ 0.9,战痕累累,956503,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Tec-9 | Slag,,0.66
千瓦收藏品,UMP-45 | 机动化,军规级,0 ~ 0.801418,崭新出厂,956554,The Kilowatt Collection,rarity_rare_weapon,UMP-45 | Motorized,,2.04
千瓦收藏品,UMP-45 | 机动化,军规级,0 ~ 0.801418,略有磨损,956469,The Kilowatt Collection,rarity_rare_weapon,UMP-45 | Motorized,,0.8
千瓦收藏品,UMP-45 | 机动化,军规级,0 ~ 0.801418,久经沙场,956459,The Kilowatt Collection,rarity_rare_weapon,UMP-45 | Motorized,,0.34
千瓦收藏品,UMP-45 | 机动化,军规级,0 ~ 0.801418,破损不堪,956467,The Kilowatt Collection,rarity_rare_weapon,UMP-45 | Motorized,,0.88
千瓦收藏品,UMP-45 | 机动化,军规级,0 ~ 0.801418,战痕累累,956511,The Kilowatt Collection,rarity_rare_weapon,UMP-45 | Motorized,,0.32
千瓦收藏品,UMP-45（StatTrak™） | 机动化,军规级,0 ~ 0.801418,崭新出厂,956562,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ UMP-45 | Motorized,,3.52
千瓦收藏品,UMP-45（StatTrak™） | 机动化,军规级,0 ~ 0.801418,略有磨损,956601,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ UMP-45 | Motorized,,1.05
千瓦收藏品,UMP-45（StatTrak™） | 机动化,军规级,0 ~ 0.801418,久经沙场,956518,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ UMP-45 | Motorized,,0.6
千瓦收藏品,UMP-45（StatTrak™） | 机动化,军规级,0 ~ 0.801418,破损不堪,956626,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ UMP-45 | Motorized,,3.56
千瓦收藏品,UMP-45（StatTrak™） | 机动化,军规级,0 ~ 0.801418,战痕累累,956577,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ UMP-45 | Motorized,,0.57
千瓦收藏品,USP消音版 | 破颚者,保密级,0 ~ 1,崭新出厂,956587,The Kilowatt Collection,rarity_legendary_weapon,USP-S | Jawbreaker,,130.19
千瓦收藏品,USP消音版 | 破颚者,保密级,0 ~ 1,略有磨损,956502,The Kilowatt Collection,rarity_legendary_weapon,USP-S | Jawbreaker,,37.69
千瓦收藏品,USP消音版 | 破颚者,保密级,0 ~ 1,久经沙场,956527,The Kilowatt Collection,rarity_legendary_weapon,USP-S | Jawbreaker,,22.39
千瓦收藏品,USP消音版 | 破颚者,保密级,0 ~ 1,破损不堪,956520,The Kilowatt Collection,rarity_legendary_weapon,USP-S | Jawbreaker,,19.72
千瓦收藏品,USP消音版 | 破颚者,保密级,0 ~ 1,战痕累累,956575,The Kilowatt Collection,rarity_legendary_weapon,USP-S | Jawbreaker,,18.86
千瓦收藏品,USP消音版（StatTrak™） | 破颚者,保密级,0 ~ 1,崭新出厂,956583,The Kilowatt Collection,rarity_legendary_weapon,StatTrak™ USP-S | Jawbreaker,,271.1
千瓦收藏品,USP消音版（StatTrak™） | 破颚者,保密级,0 ~ 1,略有磨损,956603,The Kilowatt Collection,rarity_legendary_weapon,StatTrak™ USP-S | Jawbreaker,,100.59
千瓦收藏品,USP消音版（StatTrak™） | 破颚者,保密级,0 ~ 1,久经沙场,956606,The Kilowatt Collection,rarity_legendary_weapon,StatTrak™ USP-S | Jawbreaker,,56.78
千瓦收藏品,USP消音版（StatTrak™） | 破颚者,保密级,0 ~ 1,破损不堪,956658,The Kilowatt Collection,rarity_legendary_weapon,StatTrak™ USP-S | Jawbreaker,,50.55
千瓦收藏品,USP消音版（StatTrak™） | 破颚者,保密级,0 ~ 1,战痕累累,956613,The Kilowatt Collection,rarity_legendary_weapon,StatTrak™ USP-S | Jawbreaker,,46.9
千瓦收藏品,XM1014 | 刺青,军规级,0 ~ 0.799353,崭新出厂,956513,The Kilowatt Collection,rarity_rare_weapon,XM1014 | Irezumi,,2.64
千瓦收藏品,XM1014 | 刺青,军规级,0 ~ 0.799353,略有磨损,956468,The Kilowatt Collection,rarity_rare_weapon,XM1014 | Irezumi,,0.94
千瓦收藏品,XM1014 | 刺青,军规级,0 ~ 0.799353,久经沙场,956460,The Kilowatt Collection,rarity_rare_weapon,XM1014 | Irezumi,,0.34
千瓦收藏品,XM1014 | 刺青,军规级,0 ~ 0.799353,破损不堪,956600,The Kilowatt Collection,rarity_rare_weapon,XM1014 | Irezumi,,0.43
千瓦收藏品,XM1014 | 刺青,军规级,0 ~ 0.799353,战痕累累,956489,The Kilowatt Collection,rarity_rare_weapon,XM1014 | Irezumi,,0.33
千瓦收藏品,XM1014（StatTrak™） | 刺青,军规级,0 ~ 0.799353,崭新出厂,956598,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ XM1014 | Irezumi,,3.45
千瓦收藏品,XM1014（StatTrak™） | 刺青,军规级,0 ~ 0.799353,略有磨损,956602,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ XM1014 | Irezumi,,1.02
千瓦收藏品,XM1014（StatTrak™） | 刺青,军规级,0 ~ 0.799353,久经沙场,956458,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ XM1014 | Irezumi,,0.55
千瓦收藏品,XM1014（StatTrak™） | 刺青,军规级,0 ~ 0.799353,破损不堪,956595,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ XM1014 | Irezumi,,0.95
千瓦收藏品,XM1014（StatTrak™） | 刺青,军规级,0 ~ 0.799353,战痕累累,956479,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ XM1014 | Irezumi,,0.5
千瓦收藏品,双持贝瑞塔 | 藏身处,军规级,0 ~ 0.698529,崭新出厂,956482,The Kilowatt Collection,rarity_rare_weapon,Dual Berettas | Hideout,,1.94
千瓦收藏品,双持贝瑞塔 | 藏身处,军规级,0 ~ 0.698529,略有磨损,956492,The Kilowatt Collection,rarity_rare_weapon,Dual Berettas | Hideout,,0.76
千瓦收藏品,双持贝瑞塔 | 藏身处,军规级,0 ~ 0.698529,久经沙场,956457,The Kilowatt Collection,rarity_rare_weapon,Dual Berettas | Hideout,,0.42
千瓦收藏品,双持贝瑞塔 | 藏身处,军规级,0 ~ 0.698529,破损不堪,956585,The Kilowatt Collection,rarity_rare_weapon,Dual Berettas | Hideout,,0.38
千瓦收藏品,双持贝瑞塔 | 藏身处,军规级,0 ~ 0.698529,战痕累累,956501,The Kilowatt Collection,rarity_rare_weapon,Dual Berettas | Hideout,,0.29
千瓦收藏品,双持贝瑞塔（StatTrak™） | 藏身处,军规级,0 ~ 0.698529,崭新出厂,956586,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Dual Berettas | Hideout,,2.04
千瓦收藏品,双持贝瑞塔（StatTrak™） | 藏身处,军规级,0 ~ 0.698529,略有磨损,956592,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Dual Berettas | Hideout,,1.13
千瓦收藏品,双持贝瑞塔（StatTrak™） | 藏身处,军规级,0 ~ 0.698529,久经沙场,956530,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Dual Berettas | Hideout,,0.78
千瓦收藏品,双持贝瑞塔（StatTrak™） | 藏身处,军规级,0 ~ 0.698529,破损不堪,956631,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Dual Berettas | Hideout,,0.93
千瓦收藏品,双持贝瑞塔（StatTrak™） | 藏身处,军规级,0 ~ 0.698529,战痕累累,956547,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Dual Berettas | Hideout,,0.55
千瓦收藏品,宙斯x27电击枪 | 奥林匹斯,保密级,0 ~ 0.67,崭新出厂,956534,The Kilowatt Collection,rarity_legendary_weapon,Zeus x27 | Olympus,,47.95
千瓦收藏品,宙斯x27电击枪 | 奥林匹斯,保密级,0 ~ 0.67,略有磨损,956472,The Kilowatt Collection,rarity_legendary_weapon,Zeus x27 | Olympus,,28.07
千瓦收藏品,宙斯x27电击枪 | 奥林匹斯,保密级,0 ~ 0.67,久经沙场,956551,The Kilowatt Collection,rarity_legendary_weapon,Zeus x27 | Olympus,,21.04
千瓦收藏品,宙斯x27电击枪 | 奥林匹斯,保密级,0 ~ 0.67,破损不堪,956570,The Kilowatt Collection,rarity_legendary_weapon,Zeus x27 | Olympus,,20.62
千瓦收藏品,宙斯x27电击枪 | 奥林匹斯,保密级,0 ~ 0.67,战痕累累,956555,The Kilowatt Collection,rarity_legendary_weapon,Zeus x27 | Olympus,,19.12
千瓦收藏品,宙斯x27电击枪（StatTrak™） | 奥林匹斯,保密级,0 ~ 0.67,崭新出厂,956630,The Kilowatt Collection,rarity_legendary_weapon,StatTrak™ Zeus x27 | Olympus,,115.58
千瓦收藏品,宙斯x27电击枪（StatTrak™） | 奥林匹斯,保密级,0 ~ 0.67,略有磨损,956578,The Kilowatt Collection,rarity_legendary_weapon,StatTrak™ Zeus x27 | Olympus,,58.7
千瓦收藏品,宙斯x27电击枪（StatTrak™） | 奥林匹斯,保密级,0 ~ 0.67,久经沙场,956543,The Kilowatt Collection,rarity_legendary_weapon,StatTrak™ Zeus x27 | Olympus,,33.88
千瓦收藏品,宙斯x27电击枪（StatTrak™） | 奥林匹斯,保密级,0 ~ 0.67,破损不堪,956700,The Kilowatt Collection,rarity_legendary_weapon,StatTrak™ Zeus x27 | Olympus,,32.52
千瓦收藏品,宙斯x27电击枪（StatTrak™） | 奥林匹斯,保密级,0 ~ 0.67,战痕累累,956639,The Kilowatt Collection,rarity_legendary_weapon,StatTrak™ Zeus x27 | Olympus,,26.52
千瓦收藏品,截短霰弹枪 | 模拟输入,受限级,0 ~ 0.61886,崭新出厂,956480,The Kilowatt Collection,rarity_mythical_weapon,Sawed-Off | Analog Input,,7.11
千瓦收藏品,截短霰弹枪 | 模拟输入,受限级,0 ~ 0.61886,略有磨损,956486,The Kilowatt Collection,rarity_mythical_weapon,Sawed-Off | Analog Input,,3.3
千瓦收藏品,截短霰弹枪 | 模拟输入,受限级,0 ~ 0.61886,久经沙场,956476,The Kilowatt Collection,rarity_mythical_weapon,Sawed-Off | Analog Input,,2.72
千瓦收藏品,截短霰弹枪 | 模拟输入,受限级,0 ~ 0.61886,破损不堪,956582,The Kilowatt Collection,rarity_mythical_weapon,Sawed-Off | Analog Input,,2.27
千瓦收藏品,截短霰弹枪 | 模拟输入,受限级,0 ~ 0.61886,战痕累累,956591,The Kilowatt Collection,rarity_mythical_weapon,Sawed-Off | Analog Input,,2.3
千瓦收藏品,截短霰弹枪（StatTrak™） | 模拟输入,受限级,0 ~ 0.61886,崭新出厂,956635,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ Sawed-Off | Analog Input,,13.47
千瓦收藏品,截短霰弹枪（StatTrak™） | 模拟输入,受限级,0 ~ 0.61886,略有磨损,956466,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ Sawed-Off | Analog Input,,7.05
千瓦收藏品,截短霰弹枪（StatTrak™） | 模拟输入,受限级,0 ~ 0.61886,久经沙场,956494,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ Sawed-Off | Analog Input,,4.55
千瓦收藏品,截短霰弹枪（StatTrak™） | 模拟输入,受限级,0 ~ 0.61886,破损不堪,956623,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ Sawed-Off | Analog Input,,4.62
千瓦收藏品,截短霰弹枪（StatTrak™） | 模拟输入,受限级,0 ~ 0.61886,战痕累累,956548,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ Sawed-Off | Analog Input,,4.58
千瓦收藏品,新星 | 黑暗徽记,军规级,0 ~ 0.698529,崭新出厂,956509,The Kilowatt Collection,rarity_rare_weapon,Nova | Dark Sigil,,2.1
千瓦收藏品,新星 | 黑暗徽记,军规级,0 ~ 0.698529,略有磨损,956471,The Kilowatt Collection,rarity_rare_weapon,Nova | Dark Sigil,,0.71
千瓦收藏品,新星 | 黑暗徽记,军规级,0 ~ 0.698529,久经沙场,956464,The Kilowatt Collection,rarity_rare_weapon,Nova | Dark Sigil,,0.35
千瓦收藏品,新星 | 黑暗徽记,军规级,0 ~ 0.698529,破损不堪,956545,The Kilowatt Collection,rarity_rare_weapon,Nova | Dark Sigil,,0.35
千瓦收藏品,新星 | 黑暗徽记,军规级,0 ~ 0.698529,战痕累累,956521,The Kilowatt Collection,rarity_rare_weapon,Nova | Dark Sigil,,0.41
千瓦收藏品,新星（StatTrak™） | 黑暗徽记,军规级,0 ~ 0.698529,崭新出厂,956610,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Nova | Dark Sigil,,2.15
千瓦收藏品,新星（StatTrak™） | 黑暗徽记,军规级,0 ~ 0.698529,略有磨损,956537,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Nova | Dark Sigil,,1.02
千瓦收藏品,新星（StatTrak™） | 黑暗徽记,军规级,0 ~ 0.698529,久经沙场,956541,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Nova | Dark Sigil,,0.53
千瓦收藏品,新星（StatTrak™） | 黑暗徽记,军规级,0 ~ 0.698529,破损不堪,956615,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Nova | Dark Sigil,,0.55
千瓦收藏品,新星（StatTrak™） | 黑暗徽记,军规级,0 ~ 0.698529,战痕累累,956559,The Kilowatt Collection,rarity_rare_weapon,StatTrak™ Nova | Dark Sigil,,0.84
千瓦收藏品,格洛克18型 | 崩络克18型,受限级,0 ~ 0.671875,崭新出厂,956497,The Kilowatt Collection,rarity_mythical_weapon,Glock-18 | Block-18,,10.4
千瓦收藏品,格洛克18型 | 崩络克18型,受限级,0 ~ 0.671875,略有磨损,956477,The Kilowatt Collection,rarity_mythical_weapon,Glock-18 | Block-18,,5.14
千瓦收藏品,格洛克18型 | 崩络克18型,受限级,0 ~ 0.671875,久经沙场,956516,The Kilowatt Collection,rarity_mythical_weapon,Glock-18 | Block-18,,2.57
千瓦收藏品,格洛克18型 | 崩络克18型,受限级,0 ~ 0.671875,破损不堪,956573,The Kilowatt Collection,rarity_mythical_weapon,Glock-18 | Block-18,,2.99
千瓦收藏品,格洛克18型 | 崩络克18型,受限级,0 ~ 0.671875,战痕累累,956510,The Kilowatt Collection,rarity_mythical_weapon,Glock-18 | Block-18,,2.51
千瓦收藏品,格洛克18型（StatTrak™） | 崩络克18型,受限级,0 ~ 0.671875,崭新出厂,956625,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ Glock-18 | Block-18,,28.39
千瓦收藏品,格洛克18型（StatTrak™） | 崩络克18型,受限级,0 ~ 0.671875,略有磨损,956609,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ Glock-18 | Block-18,,14.86
千瓦收藏品,格洛克18型（StatTrak™） | 崩络克18型,受限级,0 ~ 0.671875,久经沙场,956579,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ Glock-18 | Block-18,,5.73
千瓦收藏品,格洛克18型（StatTrak™） | 崩络克18型,受限级,0 ~ 0.671875,破损不堪,956611,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ Glock-18 | Block-18,,8.53
千瓦收藏品,格洛克18型（StatTrak™） | 崩络克18型,受限级,0 ~ 0.671875,战痕累累,956669,The Kilowatt Collection,rarity_mythical_weapon,StatTrak™ Glock-18 | Block-18,,5.9
湖畔激战收藏品,AUG | 暴风呼啸,消费级,0.06 ~ 0.8,崭新出厂,34044,The Lake Collection,rarity_common_weapon,AUG | Storm,,7.64
湖畔激战收藏品,AUG | 暴风呼啸,消费级,0.06 ~ 0.8,略有磨损,34046,The Lake Collection,rarity_common_weapon,AUG | Storm,,0.53
湖畔激战收藏品,AUG | 暴风呼啸,消费级,0.06 ~ 0.8,久经沙场,34045,The Lake Collection,rarity_common_weapon,AUG | Storm,,0.17
湖畔激战收藏品,AUG | 暴风呼啸,消费级,0.06 ~ 0.8,破损不堪,34047,The Lake Collection,rarity_common_weapon,AUG | Storm,,0.28
湖畔激战收藏品,AUG | 暴风呼啸,消费级,0.06 ~ 0.8,战痕累累,34043,The Lake Collection,rarity_common_weapon,AUG | Storm,,0.1
湖畔激战收藏品,AWP | 狩猎网格,工业级,0.06 ~ 0.8,崭新出厂,34129,The Lake Collection,rarity_uncommon_weapon,AWP | Safari Mesh,,54.37
湖畔激战收藏品,AWP | 狩猎网格,工业级,0.06 ~ 0.8,略有磨损,34131,The Lake Collection,rarity_uncommon_weapon,AWP | Safari Mesh,,1.63
湖畔激战收藏品,AWP | 狩猎网格,工业级,0.06 ~ 0.8,久经沙场,34130,The Lake Collection,rarity_uncommon_weapon,AWP | Safari Mesh,,0.82
湖畔激战收藏品,AWP | 狩猎网格,工业级,0.06 ~ 0.8,破损不堪,34132,The Lake Collection,rarity_uncommon_weapon,AWP | Safari Mesh,,1.16
湖畔激战收藏品,AWP | 狩猎网格,工业级,0.06 ~ 0.8,战痕累累,34128,The Lake Collection,rarity_uncommon_weapon,AWP | Safari Mesh,,1.08
湖畔激战收藏品,G3SG1 | 丛林虚线,消费级,0.06 ~ 0.8,崭新出厂,34845,The Lake Collection,rarity_common_weapon,G3SG1 | Jungle Dashed,,4.55
湖畔激战收藏品,G3SG1 | 丛林虚线,消费级,0.06 ~ 0.8,略有磨损,34847,The Lake Collection,rarity_common_weapon,G3SG1 | Jungle Dashed,,0.2
湖畔激战收藏品,G3SG1 | 丛林虚线,消费级,0.06 ~ 0.8,久经沙场,34846,The Lake Collection,rarity_common_weapon,G3SG1 | Jungle Dashed,,0.18
湖畔激战收藏品,G3SG1 | 丛林虚线,消费级,0.06 ~ 0.8,破损不堪,34848,The Lake Collection,rarity_common_weapon,G3SG1 | Jungle Dashed,,0.32
湖畔激战收藏品,G3SG1 | 丛林虚线,消费级,0.06 ~ 0.8,战痕累累,34844,The Lake Collection,rarity_common_weapon,G3SG1 | Jungle Dashed,,0.1
湖畔激战收藏品,P250 | 北方森林,消费级,0.06 ~ 0.8,崭新出厂,35994,The Lake Collection,rarity_common_weapon,P250 | Boreal Forest,,10.98
湖畔激战收藏品,P250 | 北方森林,消费级,0.06 ~ 0.8,略有磨损,35995,The Lake Collection,rarity_common_weapon,P250 | Boreal Forest,,0.39
湖畔激战收藏品,P250 | 北方森林,消费级,0.06 ~ 0.8,久经沙场,33814,The Lake Collection,rarity_common_weapon,P250 | Boreal Forest,,0.2
湖畔激战收藏品,P250 | 北方森林,消费级,0.06 ~ 0.8,破损不堪,35996,The Lake Collection,rarity_common_weapon,P250 | Boreal Forest,,0.18
湖畔激战收藏品,P250 | 北方森林,消费级,0.06 ~ 0.8,战痕累累,35993,The Lake Collection,rarity_common_weapon,P250 | Boreal Forest,,0.33
湖畔激战收藏品,P90 | 摧枯拉朽,军规级,0 ~ 0.6,崭新出厂,36201,The Lake Collection,rarity_rare_weapon,P90 | Teardown,,3.72
湖畔激战收藏品,P90 | 摧枯拉朽,军规级,0 ~ 0.6,略有磨损,36203,The Lake Collection,rarity_rare_weapon,P90 | Teardown,,1.49
湖畔激战收藏品,P90 | 摧枯拉朽,军规级,0 ~ 0.6,久经沙场,36202,The Lake Collection,rarity_rare_weapon,P90 | Teardown,,0.83
湖畔激战收藏品,P90 | 摧枯拉朽,军规级,0 ~ 0.6,破损不堪,36204,The Lake Collection,rarity_rare_weapon,P90 | Teardown,,3.95
湖畔激战收藏品,P90 | 摧枯拉朽,军规级,0 ~ 0.6,战痕累累,36200,The Lake Collection,rarity_rare_weapon,P90 | Teardown,,1.04
湖畔激战收藏品,PP-野牛 | 午夜行动,工业级,0 ~ 0.6,崭新出厂,36286,The Lake Collection,rarity_uncommon_weapon,PP-Bizon | Night Ops,,1.51
湖畔激战收藏品,PP-野牛 | 午夜行动,工业级,0 ~ 0.6,略有磨损,36288,The Lake Collection,rarity_uncommon_weapon,PP-Bizon | Night Ops,,0.36
湖畔激战收藏品,PP-野牛 | 午夜行动,工业级,0 ~ 0.6,久经沙场,36287,The Lake Collection,rarity_uncommon_weapon,PP-Bizon | Night Ops,,0.22
湖畔激战收藏品,PP-野牛 | 午夜行动,工业级,0 ~ 0.6,破损不堪,36289,The Lake Collection,rarity_uncommon_weapon,PP-Bizon | Night Ops,,0.47
湖畔激战收藏品,PP-野牛 | 午夜行动,工业级,0 ~ 0.6,战痕累累,36285,The Lake Collection,rarity_uncommon_weapon,PP-Bizon | Night Ops,,0.23
湖畔激战收藏品,SG 553 | 浪花穿孔,消费级,0.06 ~ 0.8,崭新出厂,36517,The Lake Collection,rarity_common_weapon,SG 553 | Waves Perforated,,6.76
湖畔激战收藏品,SG 553 | 浪花穿孔,消费级,0.06 ~ 0.8,略有磨损,36519,The Lake Collection,rarity_common_weapon,SG 553 | Waves Perforated,,0.58
湖畔激战收藏品,SG 553 | 浪花穿孔,消费级,0.06 ~ 0.8,久经沙场,36518,The Lake Collection,rarity_common_weapon,SG 553 | Waves Perforated,,0.12
湖畔激战收藏品,SG 553 | 浪花穿孔,消费级,0.06 ~ 0.8,破损不堪,36520,The Lake Collection,rarity_common_weapon,SG 553 | Waves Perforated,,0.25
湖畔激战收藏品,SG 553 | 浪花穿孔,消费级,0.06 ~ 0.8,战痕累累,36516,The Lake Collection,rarity_common_weapon,SG 553 | Waves Perforated,,0.1
湖畔激战收藏品,SG 553 | 深蓝电镀处理,军规级,0 ~ 0.08,崭新出厂,36442,The Lake Collection,rarity_rare_weapon,SG 553 | Anodized Navy,,2.63
湖畔激战收藏品,SG 553 | 深蓝电镀处理,军规级,0 ~ 0.08,略有磨损,36443,The Lake Collection,rarity_rare_weapon,SG 553 | Anodized Navy,,7.11
湖畔激战收藏品,USP消音版 | 午夜行动,军规级,0 ~ 0.6,崭新出厂,42196,The Lake Collection,rarity_rare_weapon,USP-S | Night Ops,,14.54
湖畔激战收藏品,USP消音版 | 午夜行动,军规级,0 ~ 0.6,略有磨损,42198,The Lake Collection,rarity_rare_weapon,USP-S | Night Ops,,2.1
湖畔激战收藏品,USP消音版 | 午夜行动,军规级,0 ~ 0.6,久经沙场,42197,The Lake Collection,rarity_rare_weapon,USP-S | Night Ops,,1.08
湖畔激战收藏品,USP消音版 | 午夜行动,军规级,0 ~ 0.6,破损不堪,42199,The Lake Collection,rarity_rare_weapon,USP-S | Night Ops,,1.43
湖畔激战收藏品,USP消音版 | 午夜行动,军规级,0 ~ 0.6,战痕累累,42195,The Lake Collection,rarity_rare_weapon,USP-S | Night Ops,,1.33
湖畔激战收藏品,XM1014 | 蓝色云杉,消费级,0.06 ~ 0.8,崭新出厂,42252,The Lake Collection,rarity_common_weapon,XM1014 | Blue Spruce,,5.57
湖畔激战收藏品,XM1014 | 蓝色云杉,消费级,0.06 ~ 0.8,略有磨损,42254,The Lake Collection,rarity_common_weapon,XM1014 | Blue Spruce,,0.5
湖畔激战收藏品,XM1014 | 蓝色云杉,消费级,0.06 ~ 0.8,久经沙场,42253,The Lake Collection,rarity_common_weapon,XM1014 | Blue Spruce,,0.09
湖畔激战收藏品,XM1014 | 蓝色云杉,消费级,0.06 ~ 0.8,破损不堪,42255,The Lake Collection,rarity_common_weapon,XM1014 | Blue Spruce,,0.28
湖畔激战收藏品,XM1014 | 蓝色云杉,消费级,0.06 ~ 0.8,战痕累累,42251,The Lake Collection,rarity_common_weapon,XM1014 | Blue Spruce,,0.2
湖畔激战收藏品,XM1014 | 蓝钢,工业级,0 ~ 1,崭新出厂,42257,The Lake Collection,rarity_uncommon_weapon,XM1014 | Blue Steel,,4.73
湖畔激战收藏品,XM1014 | 蓝钢,工业级,0 ~ 1,略有磨损,42259,The Lake Collection,rarity_uncommon_weapon,XM1014 | Blue Steel,,1.02
